default,student,balance,income
No,Yes,1508.70177606082,25338.2646859801
No,Yes,1282.4749516366999,25304.5864378799
No,No,521.736727978673,28401.4974561068
No,No,1150.67771161838,38342.2890564805
No,Yes,1010.8485909517099,16428.7545549193
No,Yes,1746.29737190901,24536.5538729105
No,No,1382.26899258445,19023.9962118209
No,No,499.818601940851,31335.9607609844
No,No,339.676804208343,43308.965897573
No,No,253.630102218173,50236.5051828946
No,No,690.1857312633811,32761.227214671402
No,No,743.052553428231,33556.0164881628
No,No,736.49552163315,49119.347819034505
No,Yes,584.518096158552,19624.5886598667
Yes,Yes,1276.6850826197801,19282.4359237479
No,No,399.87716070731796,47291.0158892892
No,No,182.238720004123,45937.9768756614
No,No,743.666169687606,37542.5803390161
No,No,731.1016272134731,26655.4147068459
No,No,615.726657355146,38687.1152204681
No,No,499.149148884078,56343.6104353604
No,No,785.033516931214,45598.9153979293
No,Yes,969.25234104125,16864.0434885401
No,No,841.490063864523,43371.9244400238
No,No,181.17148258421798,35175.9035445688
No,No,811.596366615229,38323.723867352404
No,No,1625.63987632474,65026.738925245896
No,No,962.223837965554,43974.0568690248
No,No,617.025054245827,33369.0893641112
No,Yes,478.92367493481794,19730.185162986498
No,No,1017.74972070304,30227.8632254641
No,No,708.5001616097951,35086.9049249202
No,No,423.407947289886,40844.3415096871
No,No,0.0,29775.158872927597
No,Yes,935.6936350428861,25362.3218840663
No,No,0.0,51719.3748711348
No,Yes,1757.8454588582401,17426.5197120225
No,No,733.5453865336999,30638.216187852202
No,Yes,1050.40938603661,16746.0628214843
No,No,25.8003766684075,44091.687910866
No,No,646.081240203633,36686.9594469989
No,No,695.471767186167,25544.8920404563
No,No,536.517494230315,28629.4636706794
No,No,542.277143335525,52447.21933787731
No,No,811.769946136174,46076.30223642231
No,Yes,911.760824480021,21082.5527948271
No,No,621.303498905369,50474.9790084357
No,No,549.393127695549,39131.4948805194
No,No,929.297154195484,42503.4097188356
No,No,154.663920437736,44714.371675657596
No,No,36.235041234553705,49075.98155811559
No,No,718.595253590074,39157.7899326726
No,No,379.10036064388396,31350.9286329779
No,No,904.335711193638,30890.745549857
No,No,1028.96434239191,18701.4095944644
No,No,343.493829781314,67930.3436152597
No,No,375.79931917430997,21297.5846156923
No,Yes,502.26108694003096,13572.748909077
No,Yes,1231.5588246542402,15727.669628388601
No,No,456.871512841706,54894.16445403519
No,Yes,1112.12991899495,22709.433454606802
No,No,1063.71286098607,36475.097989452595
No,Yes,895.823244916992,19825.6298997185
No,No,1407.09214245668,43677.9764174713
No,No,418.498344050518,29856.471677401
No,No,684.90629721516,14756.9983525477
No,No,650.04611001589,46137.9329673966
No,No,495.42115424014395,26740.769009081603
No,No,698.905129961079,27001.553899309198
No,No,847.772967201651,42193.5975640784
No,No,1185.15973428525,35793.3485205462
No,No,1315.609131464,54833.055519606794
No,No,0.0,32809.33478523
No,No,629.0877709883059,32296.9316451165
No,No,326.670018453137,50562.4903339961
No,No,0.0,35775.3169310198
No,No,949.282372434899,26960.7427591373
No,No,1077.73308347226,50334.85411875151
No,No,1256.18672994804,31706.1785617479
No,No,1356.72983609052,37664.0373894486
No,No,564.128292140862,37695.7753708914
No,No,793.9709694806211,41931.585345531
No,Yes,412.38863617453103,9892.127549393299
No,Yes,810.668587280614,19925.7437697109
No,Yes,1273.83577633193,15593.641681044599
No,No,1386.66847806246,56325.449358342696
No,Yes,574.6731442563939,22814.3464399736
No,Yes,1614.14163797244,11334.2924739847
No,No,0.0,45642.7619356526
No,No,949.996706817807,32676.2307500825
No,Yes,618.756752341743,18297.3277705301
No,No,1408.1761190365398,47496.164310434906
No,No,465.91987836434305,41133.9485633097
No,No,952.927819302997,44894.442925427305
No,Yes,17.6095775951027,13739.7546026196
No,Yes,989.884597421335,23416.5004655854
No,Yes,1817.1711764016898,24601.0374851681
No,No,746.8365104729221,41294.4522465602
No,No,549.06492953427,58539.4142705508
No,Yes,993.049538227269,20538.5457418214
No,Yes,1447.4181082241,16658.4240877415
No,Yes,598.218194371973,19794.5764098749
No,Yes,79.9899964022965,14390.813116438601
No,No,641.254587415807,31306.5348373144
No,Yes,562.837698264136,25068.046447788798
No,Yes,448.24321069072306,23540.8910274387
No,Yes,1134.6965724664399,20068.0185456427
No,No,1649.2116069366598,42148.7438795368
No,Yes,817.676646707753,22339.885414546698
No,Yes,948.151302609926,18107.3571528728
No,Yes,1180.01808623234,19871.2067440711
No,No,761.1876588366341,54681.828389856906
No,No,420.49583185567496,58264.205816867005
No,Yes,1841.40853381388,18000.7046803395
No,No,102.72144113155501,13719.3568745031
No,No,265.592845889327,24833.3415942315
No,No,1558.86107533,45255.96711305981
No,Yes,220.659533399654,20148.5797584961
No,No,325.870131459589,35015.2689694775
No,No,1272.47738589833,42671.3185857913
No,No,906.231097084323,46715.2346835251
No,No,1070.81004817041,35979.4701445554
No,Yes,0.0,15572.0212631125
No,No,722.1334867678819,22669.2398040671
No,No,1453.29287212607,43370.7578850906
No,No,1207.2878520836,33671.459500488796
No,No,1118.2199230073,32632.9130726689
No,No,1281.92157268812,56778.415389320195
No,Yes,878.9983935523511,12054.8590388342
No,No,735.103337670526,51403.71596984861
No,No,914.341082341985,43460.1663790825
No,No,4.15111164507675,22722.2220379254
No,No,1063.59232923721,38057.3335707839
No,No,331.842827689507,37264.6948218815
No,No,838.578904753819,43501.2575307341
No,No,418.299642765707,49670.02198153
No,No,538.9427316861879,23289.2804604069
No,Yes,2133.74548094099,19675.507586146297
No,No,1651.32255274413,34024.6636828514
No,Yes,1152.97327187599,13036.066709153101
No,Yes,1065.2563554179699,16658.9472446304
No,No,486.652639922064,30838.629697033997
No,Yes,770.826666509719,18896.728996789
No,No,1202.46348882287,42818.643107349104
No,No,323.80010143611696,34576.492033521805
Yes,No,2062.87062844915,30839.1806730601
No,No,1058.28433162142,39314.5134702092
No,No,796.0250533105209,38443.8964134579
No,Yes,1379.7700166326001,15509.409398264499
No,No,1201.3324891042998,23969.451819827
No,No,1114.11600743864,40359.9672061569
No,No,821.6071022853661,50689.1932164429
No,No,1079.9657651519901,43215.8058047755
No,Yes,662.99536303253,12008.3357418696
No,Yes,1343.70154908718,27168.408217962402
No,Yes,553.455736792548,21358.4206646296
No,No,472.9540550297701,63759.787033535
No,Yes,1806.5516722860398,17648.1976000877
No,Yes,855.226995923742,15348.706660703101
No,Yes,790.5543285987101,20568.827242466497
No,No,1380.14403201419,48087.825053096
No,No,1522.53080154876,30765.563796311402
No,Yes,967.34904728104,14725.1409118618
No,Yes,886.221140404153,12796.0589938103
Yes,No,1323.62814220734,18820.7949690603
No,No,1351.32542269803,46663.39220594861
No,No,294.01879031285,59128.5034044914
No,No,1756.05071636763,52497.585603650594
No,No,439.496364012163,46784.94481292731
No,No,725.78329190466,35503.6442079735
No,No,1049.94676843874,43172.3271897794
No,No,1138.62885942419,36978.459378924905
No,No,568.224254556575,39873.2428466328
No,No,0.0,43160.324200842
No,No,572.665857566113,42285.2852956933
No,No,1270.39317811661,43032.2715865563
No,No,1444.43210450129,19153.3427287452
Yes,No,1926.5990821271398,59224.452758995496
No,No,101.993455724981,27909.631039018703
No,No,547.174974932957,36969.0032256196
No,No,907.633103990479,28577.0965501992
No,No,282.88921770156503,42132.073812701696
No,Yes,811.965045172706,12853.175607259
No,Yes,1305.10445258064,20573.5538687732
No,Yes,533.916542918411,21390.6866179289
No,Yes,1420.59613950384,20197.811534731398
No,No,89.31292409694441,39915.4535908417
No,No,839.0409200454429,36665.7014593259
No,No,522.1534576379499,40717.1625219394
No,No,488.721126253656,46503.1661460333
No,Yes,983.268502993472,24554.271563051203
No,No,442.665900584843,43991.8123694379
No,Yes,977.589372049767,17637.7341978841
No,Yes,317.26799981011396,17801.5372223518
No,No,1033.75665823613,21837.2428327308
No,No,629.320183234782,52089.633050086
No,No,1328.3341034674302,39877.6124571625
No,Yes,1486.37729960117,19164.3503996306
No,No,760.5532934904801,19957.8391361009
No,Yes,1204.24147023262,19302.90147641
No,Yes,1367.78651452727,12449.27903567
No,No,226.299225371108,34305.256078123704
No,No,902.416395242314,37905.6314758056
No,No,462.004289552745,33157.3621976191
No,No,1072.3793647356802,19958.54399237
No,No,424.04818999470297,25081.84300618
No,No,846.131294772518,29812.0877039202
No,Yes,951.5885363151199,12163.1848463548
No,No,1079.8232987197698,44390.7160538533
No,Yes,1395.6689865878302,21374.5921195464
No,No,828.889545195886,52560.907351965
No,No,829.8842620653951,40749.787433402795
No,No,1626.16941874389,32827.7028585804
No,No,1057.6331736330199,37229.8073120709
No,No,729.225990859972,35633.5029167277
No,Yes,154.875531554762,20685.4574218412
No,No,1583.096100745,15350.456046283402
No,No,0.0,40766.6953402928
No,No,528.569204946604,42249.3569999467
No,No,809.104673981283,24820.5255893773
No,Yes,132.104558748117,20065.722478815
No,Yes,2149.33681165388,15093.827527253
No,No,497.725785169606,26591.113170886
No,No,489.165560680408,26875.7237397548
No,Yes,596.5392560385591,9518.83233207234
No,Yes,1883.0654560473602,23989.8924556863
No,Yes,748.059228265943,17362.8074609483
No,No,1046.9181213387199,42376.502170849104
No,No,310.130223883326,37697.2201903282
No,Yes,1065.52107615044,21129.2344637769
No,Yes,1097.06748078784,20564.125798216202
No,No,1154.85867839604,57640.9169618088
Yes,No,2049.0298451449,52568.9088071495
No,No,1398.65246735208,34194.082402249
No,No,130.346822483144,53852.755086508
No,No,1400.16318688457,52343.4771775422
No,No,0.0,51740.4215992712
No,Yes,552.33423955957,21262.5663587934
No,No,0.0,58233.020960532995
No,No,246.636545293022,18953.671937326002
No,No,0.0,38249.9823756967
No,Yes,655.5101262939061,15771.492429836399
No,Yes,100.355432954224,13940.6026640982
No,Yes,1103.00356549214,25385.6019398336
No,Yes,928.233411504668,20932.6920591533
No,No,509.317798586812,18221.1465584724
No,Yes,420.257063909017,24703.9980491056
No,No,307.730562590318,48123.551048948495
No,No,733.0760867483839,40056.1003653385
No,No,851.5646599313811,33211.1755013218
No,No,1300.33718168884,47580.5438257053
No,Yes,203.96612702189702,16433.6742949772
No,Yes,1557.52557142796,17132.312357933002
No,No,0.0,41359.8916092437
No,No,1136.45503135114,47721.273706907195
No,No,986.181543809418,34780.9543914093
No,No,452.82710772565804,62912.4443393412
No,No,775.493559468194,46025.8708003111
No,Yes,926.078163581303,17660.8072407267
No,No,1074.99126730894,27834.7900360085
No,No,844.465479105882,44518.395270739806
No,No,391.558358025563,45822.5243565918
No,Yes,1283.02855570716,15638.0065909407
No,Yes,1343.24351654883,7032.06000893064
No,Yes,1049.42003607627,15815.343974911799
No,Yes,728.985838205656,17360.5229950272
No,Yes,1203.10325643309,19967.863098697
No,No,221.334856461027,31764.2029103442
No,No,149.223218755774,36550.333463572795
No,No,474.628374825756,28182.9755685504
No,Yes,962.4665364386631,14606.0900592801
No,No,1166.2131855367802,36324.678860886605
Yes,Yes,2207.59905386637,19780.7635185799
No,Yes,1244.9235109859699,24291.4079834424
No,No,913.453599210553,52793.180248430705
Yes,No,1315.5587654389699,35456.6960512827
No,No,80.71492577304991,37651.567826129
No,Yes,745.221141236584,24689.518481531602
No,No,1505.0940829014999,43036.1211524722
No,Yes,903.4388119687139,13028.1508626046
No,No,250.988820359623,33568.5315548661
No,No,857.150742319289,34691.3221784726
No,No,92.9756885589492,49608.5864392816
No,No,1363.3103788041801,35387.6989212415
No,No,146.897152742157,41872.1725190737
No,Yes,2014.4976475738101,15728.93807223
No,No,1112.46852397583,43201.520491219904
No,Yes,237.163586366623,25219.9830590923
No,No,1018.3667900265,47723.3267841425
No,No,150.302385684606,39730.165033579906
No,No,1074.12404031907,47517.8669242321
No,No,0.0,30098.4215418435
No,Yes,1205.9450405362402,12950.81642991
No,Yes,713.246393380936,20549.851899935
No,No,1351.85296584556,40177.95896223
No,No,254.728057897549,53696.832200196
No,Yes,842.255987408822,23310.2288610289
No,No,390.980823542815,47083.4314972953
No,Yes,639.46830362075,12323.349841158799
No,Yes,514.334987256277,27443.9752498741
No,No,791.6633417745791,48127.626139615095
No,Yes,1204.91790442105,11339.1567691282
No,No,1000.5254382130901,53680.983739222305
No,Yes,810.308012417556,16248.4555455672
No,No,797.865393271633,43717.068411205895
No,No,0.0,46461.3201193472
No,No,990.144772287608,48040.60189199191
No,Yes,284.05055196139097,15352.359781441399
No,No,1080.32128118414,48226.7297027404
No,No,1433.99232687817,19864.975375759
No,No,792.974067741037,28674.6706260091
No,No,1351.95743719203,24136.071947685698
No,No,528.676844819959,39925.1847361413
No,No,692.052822388672,39586.8490171988
No,No,1085.5202348730802,36746.3203519003
No,No,567.704178336162,50643.316217957596
No,No,1190.06130329303,41965.8799496593
No,Yes,289.356947353925,15715.5006522284
No,No,1440.1329269194,28370.1043239688
No,No,373.178886417864,30826.0750245479
No,No,733.2005690789099,38592.0420222931
No,Yes,1095.61200214885,10450.7448786067
No,No,1117.62970369796,61940.015777464694
No,No,505.01512811159404,43658.813144044
No,Yes,230.159168685849,24776.693148410697
No,No,586.775650400868,32622.3761384089
No,Yes,513.797677681162,15540.454383563401
No,Yes,1212.75666202829,13722.900826076999
No,No,578.483646602543,45066.2073302758
No,No,1229.52030155885,59755.0301243891
No,Yes,1829.9099412937,21018.960116482802
No,Yes,973.264479997202,16984.6107557205
No,No,690.640342447775,26989.3943527933
No,No,781.6677859154061,49427.5177211641
No,No,652.202761375539,36348.2962358233
No,No,762.923197677572,50293.8722536696
No,Yes,843.642431501666,17992.3171675151
No,Yes,1316.21098311729,16327.6259820021
No,Yes,559.9031825778089,9357.759248278979
No,No,355.030065741944,52926.777763044505
No,No,1635.2029020012699,31541.094039297997
No,No,696.895693166017,63952.3134935061
No,No,444.04270268640295,47857.714612220705
No,No,1585.52508909154,49011.4156672029
No,No,1322.0809830351,48906.518324164295
No,No,941.741632288605,34559.6465423569
No,Yes,1426.0141773648402,20779.6789340972
Yes,Yes,1359.21394743248,25548.487409986697
No,No,1504.56938589151,36697.4019859209
No,No,48.2656403155554,32081.0922978199
No,No,0.0,47393.328688244
No,Yes,802.369267071566,18999.5252923259
No,No,600.93909025164,43846.208893182404
No,No,1440.0257126588901,41814.8038417079
No,Yes,1184.20444313768,23235.6567863856
No,No,31.8620653736333,33702.6511297977
No,No,580.379056126581,55724.2712260263
No,Yes,591.986469895437,8815.1763760225
No,No,915.592009370862,37720.1872737065
Yes,No,2006.98617301263,50033.5331529481
No,Yes,1216.58625032905,18140.6239934368
No,No,970.925552198971,46051.86837483651
No,No,664.71894351335,36998.5660140661
No,No,873.879608564925,46203.909550244105
No,No,444.28140012986603,56881.206566497305
No,No,641.760448114412,44857.7012299345
No,Yes,1106.32369416819,21202.030075018898
No,No,616.5546497971881,46107.2079296282
No,No,1164.36214026539,38759.7305513767
No,No,828.6628117581889,28427.6702930321
No,No,23.2983318114218,37975.5389792909
No,No,717.434420182684,45267.819845936
No,No,167.58415669188298,49087.25569463019
No,No,821.853292644843,35358.3927357629
No,No,769.6667018999119,39401.4750601507
No,No,0.0,37343.4168074676
No,No,1038.7002658578501,33783.7142156398
No,Yes,1050.15133269262,16963.8126910891
No,Yes,927.632100647308,20640.7741049258
No,No,1014.72262870562,38780.789716512205
No,Yes,1391.4415971628,11685.6454285004
No,No,290.483067019993,47724.239760107404
No,No,656.434943665867,26551.600902242597
No,No,1456.64293691918,24089.095341185897
No,Yes,1240.72401222539,19702.7994991218
No,No,636.606045459298,31870.5514728832
No,No,1665.03697302705,48295.525150537695
No,No,825.955944652207,31661.625986106403
No,No,0.0,61608.532045583095
No,Yes,1152.12441898794,18644.4000439626
No,Yes,711.039875304138,22000.1065648767
No,No,1221.0831226742,29370.5849131354
No,No,781.291702589044,36744.5682634056
No,No,0.0,41671.2094610296
No,No,919.3001360809931,33866.3633768088
No,No,155.989916940972,50135.8501709004
No,No,0.0,42616.6015727837
No,Yes,1520.85164475355,20044.0814993756
No,No,407.321538164032,38285.4149141094
No,No,555.22995118937,22788.9680825098
No,No,705.197176762044,35864.0117216156
No,Yes,916.1289706395401,28839.583732910098
No,No,1083.28118704441,45260.41667995809
No,Yes,771.1332613962829,20655.0710742505
No,No,1700.29497614814,53844.5789864386
No,No,679.2668047736651,36694.7502626291
No,No,762.991490694281,44162.3628946132
No,Yes,1196.53699597576,25651.536381489703
No,No,627.383759585527,47489.283081142596
No,Yes,1175.7990568146301,18178.0819336875
No,No,660.200571229794,33598.089137525
No,Yes,822.625324265157,10923.3816767271
No,No,842.407539122614,38161.7386616171
No,No,1248.39968478018,41555.8109876492
No,Yes,1405.87665380559,27071.322496909
No,No,419.702000130701,44989.7628489879
No,Yes,91.73394650342199,19153.7284337776
No,No,157.003453234473,50131.87888060769
No,No,666.529950650783,51876.4896525719
No,No,806.781241079411,55735.5491959437
No,No,0.0,44754.248880888605
No,No,1378.2664361038098,40228.9341678732
No,No,354.216390971718,25427.0544326248
No,No,596.182688889079,55591.0589187562
No,No,102.469862910735,44600.4319739208
No,No,637.216999432894,48461.90943714981
No,No,1274.79655026368,18044.8231222898
No,No,403.041481443931,29200.9837620227
No,No,619.515173902886,53747.5491352023
No,No,1111.6907664099301,31059.4626439165
No,No,1235.48576796347,29992.185950678
No,No,850.385568380253,45530.3770572617
Yes,Yes,2352.0549493152203,24067.5481040571
No,No,1518.35251457509,53971.730592668304
No,No,0.0,47935.283197733
No,No,541.944001798071,37640.3002604157
No,Yes,1401.19360905062,17688.8564659358
No,No,329.465684346918,46028.0154528353
No,No,530.093820522838,21736.8098186961
No,No,0.0,27455.9089977047
No,No,1112.06413995964,27694.721267738598
No,No,291.076141258525,23479.6134347452
No,No,1133.4149388708,36456.9490261566
No,Yes,488.95701207642503,15912.304579746899
No,No,926.547899439048,25363.0146355545
No,No,783.797563315914,33151.5672432225
No,Yes,246.081818997006,20046.7724578198
No,Yes,860.917730636065,11575.7021870812
No,No,1838.19486106974,32308.024036755
No,Yes,918.8288881450909,16110.9904627923
No,No,1040.10566508529,16905.4579370983
No,No,951.6202259636681,41689.5683729734
No,No,749.1147396436791,46478.105157544596
No,No,70.1854776566071,36216.9635264652
No,No,1002.3512182151101,43048.1699151943
No,No,948.7053930275031,14095.809610143999
No,No,983.619015796229,24666.682832899798
No,Yes,0.0,16156.0291216807
No,Yes,1209.3841983712,12830.8328351056
No,No,527.172784913709,28931.1282763333
No,No,671.7654800062049,40907.8081017102
No,No,807.2945307007599,49367.775926955095
No,Yes,1189.4647404608,17287.6392061415
No,No,612.10792157668,31367.7130801548
No,No,1.98073444076283,42380.874850479304
No,No,507.907526435418,45727.76852889
No,No,1678.11846572952,41813.8923436118
No,No,0.0,51054.5690234529
No,Yes,378.672174850814,14328.311885511499
No,Yes,1202.76071083541,20973.2596532462
No,Yes,1038.5409970892802,21839.720028992
No,No,333.180057472427,29400.477847265698
No,No,1322.2517605997,43802.627239106296
No,Yes,1579.21699595418,15111.914479943798
No,No,852.5307768923179,46662.767945783206
No,No,1407.8692079396699,43033.9359309394
No,Yes,0.0,17791.4332277217
No,No,350.196085511402,46893.7319861286
No,Yes,1276.35083901532,27732.2688220081
No,No,17.0316800105643,24492.2134816103
Yes,No,1288.40699655441,44253.308735392595
No,No,861.36386043585,47969.6772642797
No,No,1209.75664132667,40605.8134050359
No,No,1067.77922869907,28077.2546815944
No,No,831.587329996423,32203.2718441375
Yes,No,1747.98366856951,18966.10957371
No,No,0.0,58211.536072980496
No,Yes,1177.3276546110699,13737.0503356651
No,No,0.0,50559.470747055995
No,No,943.467289283768,26388.617157878198
No,No,61.183344619618104,37604.217804641696
No,No,1436.64766913975,38571.3280595237
No,No,343.643178302344,43483.7379647757
No,No,1018.3828710280801,30846.8209363716
No,Yes,1173.09812006685,23811.0003015511
No,No,979.851049135932,44869.0469120209
No,No,444.604796363456,51584.3363563541
No,No,282.042433702886,50501.0772381175
No,Yes,1420.02298162135,26424.539075418397
No,No,654.661360097169,32400.481478639304
No,No,1388.5634892540197,21151.2631286477
No,Yes,0.0,13621.811191288401
No,No,0.0238162970920257,37981.7806257266
No,Yes,1132.08405700115,15675.5344367768
No,No,1330.48109685153,50459.046896741296
No,No,815.1740232701931,37946.9813996175
No,No,1163.3240403992802,38323.0844014907
No,No,769.230636542265,49590.0665811938
No,No,698.078872879415,38960.2671895006
No,No,0.0,41239.0205103957
Yes,Yes,1789.4774747937602,17667.7822202713
No,No,1124.966526782,50701.727536775
No,No,1012.28620807044,60697.6336154775
No,No,0.0,31722.3296748607
No,No,481.77780560422997,34478.952901591496
No,Yes,1383.5698235653301,17245.0286854431
No,No,856.770451438768,42662.8019755055
No,No,994.011888922971,52188.77526903019
No,No,203.328123506147,40490.1449892228
Yes,No,1856.9147165083398,33445.6168691596
No,No,566.8727191683261,67018.41961361161
No,No,1428.72525803425,51633.4328536076
No,No,1339.19996299738,44257.935299958604
No,Yes,215.63389776376,23221.619371547204
Yes,No,1125.6565618153,34758.1237796202
No,No,514.8594361888121,57241.7030807118
No,Yes,564.802762069897,21314.779443434098
No,Yes,705.883064516133,11121.699309085901
No,No,390.021724300271,39029.8570729439
No,No,690.601097770566,43511.3372747162
No,Yes,1596.70105479512,21581.272259309
No,No,1578.4637113484303,51413.8402653719
No,Yes,1363.99295684132,18140.3610309984
No,No,819.3263746318261,22406.0549367066
No,No,0.0,44712.2316847198
No,No,870.0205679205881,40535.3101192342
No,No,629.271891437048,35695.0886113163
No,No,217.51241222814,39616.2602452715
No,Yes,1702.98170171568,25203.4567626209
No,No,86.5788882292029,31893.2233621957
No,Yes,967.1689244161,27077.6267654492
No,Yes,329.764331286904,17762.7738754145
No,No,594.364428159126,24273.562482086098
No,No,51.0723020671674,38764.3946808286
No,No,345.393868141835,27012.753881309
No,Yes,740.5778506716589,17700.0720673343
No,No,1128.83347504188,45043.9356174808
No,No,1549.2633061345998,43240.459025584
No,Yes,472.02453706875394,13685.470130695301
No,No,466.109768644457,26598.1213495462
No,No,633.7831602791999,37672.1580967363
No,No,959.0214601726781,46133.134272985095
No,No,1634.99668519232,36995.751163898196
No,No,155.993061347122,37599.7679668851
No,No,1060.9729202891801,37410.3763831821
No,No,862.150195723777,59240.8450311379
No,Yes,380.90510662748,22042.5700144763
No,No,184.53047385798803,35058.3406548568
No,No,1690.3873495135,46228.3200574542
No,No,406.998521872771,41505.4060514131
No,No,626.168125274639,35196.0782332706
No,No,1915.3320660063603,21361.048134107
No,Yes,1017.3609663988301,21702.183103086798
No,No,669.36147892363,46007.0052657782
No,No,574.469877633891,46696.1863447367
No,Yes,256.325670466206,15627.662788709
No,Yes,1365.79119035916,22301.7060630287
No,No,1194.6452356429902,35622.3282129261
No,No,286.30105452255697,30026.0707568402
No,Yes,1260.49400898862,8549.2531756823
No,No,659.783085264805,42054.9149889584
No,Yes,583.774223240858,12240.6605181135
No,No,1024.8194767961802,40380.2979636242
No,No,1045.4268859312199,50639.0600933807
No,No,522.774408905781,37481.6821850974
No,No,212.93178251117,46843.9124938965
No,No,0.0,54609.728556779
No,No,316.56387222422995,30293.9633320726
No,No,625.017328733068,58911.608651379596
No,Yes,789.3772661583721,21140.508867015502
No,No,454.48814631192704,39608.3228717815
No,No,1293.29760636786,65128.4045281209
No,No,964.0904134449139,48405.8431092384
No,No,316.017511904727,39959.9300030972
No,No,826.022722200688,53874.3719444383
No,No,667.492041321912,24613.6755190923
No,Yes,950.477292877919,17932.1250861819
No,No,0.0,54659.1631878342
No,No,650.290138457368,44358.6516229275
No,No,448.881996836721,38426.2593436877
No,No,1326.41236983709,35158.1903317436
No,No,1322.09397673286,51845.1803956487
No,No,575.137656473335,25669.6971678928
No,No,392.47718191513,20674.6728093574
No,Yes,716.048096702279,15149.8757737644
No,No,358.923951537742,50989.7441954935
No,No,946.892055516687,9364.84978102991
No,No,184.88729830205398,49716.0204052985
No,No,600.8200857513269,49727.489911946504
No,No,965.150483568005,34783.006878247004
No,No,937.0370553601131,42169.0433987106
No,No,1225.9226475741198,43718.6949293441
No,No,581.313104571568,32454.110153192203
No,No,62.110933852425795,51206.2925195464
No,No,1653.5518763532098,23137.561215266498
No,Yes,994.090738839954,17401.8472379021
No,Yes,1080.75973269095,16900.3906039523
No,No,663.663792792779,51135.086262623896
No,No,0.0,44464.297293687305
No,No,11.1380700574389,52195.9205188668
No,Yes,1403.1635255755,28207.931671643502
No,No,1005.52542938779,34587.2436322169
No,Yes,831.3044957160879,17572.3179345351
No,No,154.212463380725,29153.4515783616
No,No,497.881905243542,55543.6246875475
No,Yes,601.891220583823,16948.6132290621
No,No,832.344535599559,51737.371047564004
No,No,1557.5590159854598,36742.1885265389
No,No,705.338209861416,23952.5445114994
Yes,No,1234.1020213148402,43764.8686376452
No,Yes,816.4436081515871,19141.730206513897
No,No,768.37858481136,43325.970390159906
No,Yes,1725.3392435646301,18268.1953665361
No,No,1004.12540732619,53397.3919952222
No,Yes,952.887131441381,15082.6771111652
No,No,1965.3293581670498,31804.6342196168
No,No,930.0813015975591,21575.4238472606
No,No,499.64632378487397,69342.6724803793
No,No,1140.1401141,41775.5181102699
No,No,518.369905831186,27527.234802460098
No,No,1167.8891582096198,35969.0235564662
No,No,1402.24271716909,32742.2706120643
No,No,0.0,31363.649501709904
No,No,42.1499932320341,31812.891531873902
No,No,989.017791693055,35129.0917367816
No,No,10.2314853105521,27237.380773747598
No,Yes,1298.51180862112,20491.7703437282
No,No,987.2500449087751,50045.7631787153
No,No,920.574314458369,40527.9870563083
No,No,534.055544790253,30948.806749183997
No,Yes,1249.76647351391,16251.2847001414
No,Yes,732.4299417723039,26433.105443857003
No,No,655.199872371663,38192.5303918194
No,No,224.209109065902,51199.6416695462
No,No,635.808710980531,40497.3816214593
No,Yes,1384.41537314232,13707.0415964143
No,No,979.105937917122,46319.911994263304
No,Yes,1463.82811094,15657.4344832514
No,No,1302.7837778175,50709.508627492694
No,Yes,50.951486258891,16251.611055900601
No,No,1235.18768402375,50865.52407028
No,Yes,1047.22562427263,18069.252348680602
No,Yes,1032.62578929059,21122.9570145721
No,Yes,1285.95639658624,24106.5802664105
No,No,1265.12773929921,49385.521857069296
No,No,1032.51300052367,42495.4626119106
No,No,566.367097183945,39033.3249938756
No,No,521.8002068991369,22209.0552074691
No,Yes,313.213361441899,28399.3508567594
No,Yes,0.0,18251.7256240426
No,Yes,982.800355690071,20312.210964034
No,No,430.469060274272,47462.0709857981
No,Yes,1255.84888805629,22022.5765757422
No,No,1082.1694961193,54099.9195245639
No,No,450.327485622248,52446.410000269694
No,No,814.655042444551,42520.0936476942
No,Yes,1068.45464067538,13638.7026931268
No,No,549.1689892641419,64952.6126393417
No,No,928.409668215284,41482.4435346174
No,No,1476.76264263876,54844.519341711
No,Yes,785.8549597277021,19188.9142292579
No,No,1493.61037995993,38744.2282579575
No,No,1074.01591044855,50491.2605127071
No,No,693.3584799262309,46466.2993893935
No,No,848.605387082035,22749.647676288598
No,No,1233.7118744120698,72461.30139202111
No,No,1264.13238499978,35385.1168046383
No,No,1474.6380359020902,39872.2277658541
No,No,700.244848184181,25919.0393463935
No,No,803.9755662617371,41429.2482535756
No,No,120.84305301642401,36205.8777610819
No,No,1032.40348383143,38691.7939259647
No,No,563.992089929205,60222.367648608604
No,No,377.36364180159103,37442.8426514135
No,No,0.0,26493.2426781175
No,Yes,688.697976264174,18794.4897248302
No,Yes,583.248474622869,17353.8385772636
No,No,1509.8711307802403,41246.5870119825
No,No,43.143500421910296,34316.8901483245
No,No,860.751294274713,36605.231775094
No,No,204.030246673872,51108.0449636601
No,No,1059.24438703765,59865.0282342774
No,No,1207.74122415822,33416.6065697538
No,No,615.821849382944,34590.6835797159
No,No,1018.5681299071699,34103.879519884904
No,No,1436.67072419004,46755.2808284924
Yes,No,1800.6417330634301,48708.959934888095
No,No,0.0,56943.909437874005
No,Yes,1006.9691579166999,10364.8185337407
